Date,Electricity_Price_EUR_per_MWh
2018-06-13,47.76
2018-06-14,44.95
2018-06-15,49.59
2018-06-16,39.49
2018-06-17,27.89
2018-06-18,45.22
2018-06-19,46.79
2018-06-20,45.24
2018-06-21,40.27
2018-06-22,29.1
2018-06-23,26.56
2018-06-24,28.38
2018-06-25,47.62
2018-06-26,48.89
2018-06-27,46.49
2018-06-28,45.56
2018-06-29,45.71
2018-06-30,41.73
2018-07-01,33.98
2018-07-02,48.44
2018-07-03,51.06
2018-07-04,54.32
2018-07-05,50.23
2018-07-06,48.74
2018-07-07,40.2
2018-07-08,35.51
2018-07-09,49.4
2018-07-10,54.94
2018-07-11,54.38
2018-07-12,53.17
2018-07-13,51.67
2018-07-14,47.58
2018-07-15,46.75
2018-07-16,55.1
2018-07-17,53.24
2018-07-18,49.73
2018-07-19,52.54
2018-07-20,53.25
2018-07-21,49.83
2018-07-22,46.77
2018-07-23,54.29
2018-07-24,56.22
2018-07-25,58.03
2018-07-26,56.84
2018-07-27,54.81
2018-07-28,47.1
2018-07-29,47.31
2018-07-30,54.81
2018-07-31,56.36
2018-08-01,57.05
2018-08-02,59.44
2018-08-03,62.74
2018-08-04,52.63
2018-08-05,48.6
2018-08-06,62.52
2018-08-07,62.2
2018-08-08,57.55
2018-08-09,55.59
2018-08-10,45.12
2018-08-11,47.01
2018-08-12,47.26
2018-08-13,54.81
2018-08-14,53.69
2018-08-15,54.45
2018-08-16,56.8
2018-08-17,58.6
2018-08-18,52.16
2018-08-19,50.19
2018-08-20,59.29
2018-08-21,66.79
2018-08-22,65.32
2018-08-23,65.74
2018-08-24,62.61
2018-08-25,58.94
2018-08-26,54.07
2018-08-27,63.63
2018-08-28,68.54
2018-08-29,66.64
2018-08-30,66.24
2018-08-31,67.34
2018-09-01,62.04
2018-09-02,54.8
2018-09-03,66.12
2018-09-04,66.56
2018-09-05,66.84
2018-09-06,66.31
2018-09-07,65.45
2018-09-08,55.43
2018-09-09,51.91
2018-09-10,63.85
2018-09-11,65.35
2018-09-12,68.42
2018-09-13,69.76
2018-09-14,66.37
2018-09-15,56.15
2018-09-16,48.99
2018-09-17,64.54
2018-09-18,59.99
2018-09-19,60.94
2018-09-20,60.6
2018-09-21,55.33
2018-09-22,62.74
2018-09-23,54.02
2018-09-24,64.12
2018-09-25,68.17
2018-09-26,63.22
2018-09-27,63.45
2018-09-28,60.9
2018-09-29,58.92
2018-09-30,54.45
2018-10-01,73.16
2018-10-02,75.19
2018-10-03,76.11
2018-10-04,74.95
2018-10-05,74.3
2018-10-06,68.72
2018-10-07,62.94
2018-10-08,78.08
2018-10-09,79.16
2018-10-10,78.97
2018-10-11,77.09
2018-10-12,73.99
2018-10-13,66.52
2018-10-14,57.82
2018-10-15,73.62
2018-10-16,79.94
2018-10-17,77.91
2018-10-18,75.37
2018-10-19,77.11
2018-10-20,71.14
2018-10-21,63.66
2018-10-22,74.53
2018-10-23,76.63
2018-10-24,75.97
2018-10-25,74.64
2018-10-26,75.73
2018-10-27,67.61
2018-10-28,60.61
2018-10-29,76.6
2018-10-30,73.71
2018-10-31,70.17
2018-11-01,55.94
2018-11-02,63.71
2018-11-03,62.18
2018-11-04,51.38
2018-11-05,65.37
2018-11-06,58.06
2018-11-07,58.86
2018-11-08,63.33
2018-11-09,60.21
2018-11-10,47.66
2018-11-11,43.3
2018-11-12,62.96
2018-11-13,66.83
2018-11-14,66.94
2018-11-15,65.86
2018-11-16,66.81
2018-11-17,61.74
2018-11-18,60.38
2018-11-19,73.72
2018-11-20,79.95
2018-11-21,81.2
2018-11-22,81.82
2018-11-23,83.2
2018-11-24,67.17
2018-11-25,61.91
2018-11-26,73.39
2018-11-27,82.09
2018-11-28,65.85
2018-11-29,61.02
2018-11-30,62.59
2018-12-01,60.49
2018-12-02,52.73
2018-12-03,61.77
2018-12-04,63.11
2018-12-05,61.81
2018-12-06,57.75
2018-12-07,55.04
2018-12-08,44.37
2018-12-09,44.71
2018-12-10,56.92
2018-12-11,63.52
2018-12-12,70.35
2018-12-13,68.51
2018-12-14,75.63
2018-12-15,63.85
2018-12-16,57.14
2018-12-17,68.81
2018-12-18,66.1
2018-12-19,65.51
2018-12-20,65.08
2018-12-21,62.66
2018-12-22,52.12
2018-12-23,45.24
2018-12-24,45.83
2018-12-25,36.77
2018-12-26,46.71
2018-12-27,62.09
2018-12-28,59.75
2018-12-29,54.86
2018-12-30,45.65
2018-12-31,53.41
2019-01-01,43.04
2019-01-02,58.32
2019-01-03,62.29
2019-01-04,63.69
2019-01-05,60.17
2019-01-06,58.64
2019-01-07,64.15
2019-01-08,59.42
2019-01-09,61.62
2019-01-10,68.37
2019-01-11,65.55
2019-01-12,57.78
2019-01-13,49.14
2019-01-14,59.37
2019-01-15,63.73
2019-01-16,62.3
2019-01-17,63.5
2019-01-18,67.18
2019-01-19,62.72
2019-01-20,60.43
2019-01-21,72.95
2019-01-22,68.61
2019-01-23,71.98
2019-01-24,82.84
2019-01-25,71.79
2019-01-26,55.57
2019-01-27,48.52
2019-01-28,59.15
2019-01-29,64.45
2019-01-30,62.54
2019-01-31,62.61
2019-02-01,60.3
2019-02-02,52.39
2019-02-03,48.31
2019-02-04,59.18
2019-02-05,58.3
2019-02-06,53.15
2019-02-07,52.15
2019-02-08,53.12
2019-02-09,48.38
2019-02-10,43.97
2019-02-11,51.87
2019-02-12,52.65
2019-02-13,50.38
2019-02-14,50.93
2019-02-15,47.89
2019-02-16,43.51
2019-02-17,41.07
2019-02-18,47.51
2019-02-19,49.68
2019-02-20,47.61
2019-02-21,47.39
2019-02-22,47.58
2019-02-23,42.42
2019-02-24,39.84
2019-02-25,45.92
2019-02-26,44.84
2019-02-27,42.85
2019-02-28,41.37
2019-03-01,45.99
2019-03-02,40.0
2019-03-03,22.83
2019-03-04,38.14
2019-03-05,38.15
2019-03-06,40.62
2019-03-07,34.83
2019-03-08,40.71
2019-03-09,31.87
2019-03-10,24.99
2019-03-11,40.46
2019-03-12,40.82
2019-03-13,35.29
2019-03-14,33.87
2019-03-15,31.18
2019-03-16,24.24
2019-03-17,11.9
2019-03-18,39.93
2019-03-19,44.62
2019-03-20,42.67
2019-03-21,40.75
2019-03-22,40.46
2019-03-23,34.45
2019-03-24,29.92
2019-03-25,36.77
2019-03-26,38.78
2019-03-27,40.51
2019-03-28,41.68
2019-03-29,39.56
2019-03-30,34.02
2019-03-31,28.77
2019-04-01,35.99
2019-04-02,36.76
2019-04-03,42.17
2019-04-04,42.73
2019-04-05,43.03
2019-04-06,38.76
2019-04-07,36.23
2019-04-08,45.16
2019-04-09,43.7
2019-04-10,43.54
2019-04-11,46.34
2019-04-12,46.68
2019-04-13,42.12
2019-04-14,41.11
2019-04-15,46.2
2019-04-16,48.08
2019-04-17,42.69
2019-04-18,40.56
2019-04-19,36.1
2019-04-20,35.6
2019-04-21,29.49
2019-04-22,13.18
2019-04-23,24.08
2019-04-24,32.98
2019-04-25,35.09
2019-04-26,39.34
2019-04-27,32.82
2019-04-28,34.37
2019-04-29,43.16
2019-04-30,42.19
2019-05-01,26.73
2019-05-02,38.71
2019-05-03,41.26
2019-05-04,37.97
2019-05-05,34.36
2019-05-06,43.71
2019-05-07,49.01
2019-05-08,40.78
2019-05-09,43.71
2019-05-10,46.36
2019-05-11,37.66
2019-05-12,20.93
2019-05-13,41.81
2019-05-14,41.88
2019-05-15,42.18
2019-05-16,41.34
2019-05-17,39.99
2019-05-18,37.09
2019-05-19,33.44
2019-05-20,44.1
2019-05-21,41.84
2019-05-22,40.64
2019-05-23,42.53
2019-05-24,39.36
2019-05-25,36.16
2019-05-26,22.59
2019-05-27,36.49
2019-05-28,40.03
2019-05-29,39.84
2019-05-30,22.68
2019-05-31,34.89
2019-06-01,31.16
2019-06-02,20.71
2019-06-03,36.76
2019-06-04,38.82
2019-06-05,35.9
2019-06-06,35.45
2019-06-07,32.39
2019-06-08,18.66
2019-06-09,22.29
2019-06-10,28.28
2019-06-11,40.05
2019-06-12,40.73
2019-06-13,36.23
2019-06-14,38.07
2019-06-15,30.24
2019-06-16,28.18
2019-06-17,36.01
2019-06-18,36.27
2019-06-19,36.65
2019-06-20,35.7
2019-06-21,37.83
2019-06-22,31.75
2019-06-23,19.42
2019-06-24,32.55
2019-06-25,35.12
2019-06-26,33.63
2019-06-27,33.32
2019-06-28,35.34
2019-06-29,31.25
2019-06-30,6.78
2019-07-01,30.47
2019-07-02,32.3
2019-07-03,33.69
2019-07-04,32.46
2019-07-05,33.95
2019-07-06,27.88
2019-07-07,18.91
2019-07-08,33.16
2019-07-09,35.67
2019-07-10,38.81
2019-07-11,42.58
2019-07-12,41.14
2019-07-13,35.9
2019-07-14,33.03
2019-07-15,40.43
2019-07-16,43.49
2019-07-17,45.66
2019-07-18,42.94
2019-07-19,42.9
2019-07-20,36.49
2019-07-21,30.62
2019-07-22,42.82
2019-07-23,45.74
2019-07-24,48.37
2019-07-25,50.49
2019-07-26,44.91
2019-07-27,35.46
2019-07-28,34.52
2019-07-29,40.59
2019-07-30,40.85
2019-07-31,39.16
2019-08-01,39.36
2019-08-02,40.9
2019-08-03,37.11
2019-08-04,34.77
2019-08-05,40.2
2019-08-06,39.99
2019-08-07,39.88
2019-08-08,34.51
2019-08-09,33.03
2019-08-10,15.98
2019-08-11,19.52
2019-08-12,32.78
2019-08-13,33.47
2019-08-14,31.49
2019-08-15,27.41
2019-08-16,29.2
2019-08-17,25.35
2019-08-18,25.34
2019-08-19,33.13
2019-08-20,36.01
2019-08-21,34.26
2019-08-22,32.2
2019-08-23,33.06
2019-08-24,28.97
2019-08-25,28.87
2019-08-26,37.67
2019-08-27,43.43
2019-08-28,45.59
2019-08-29,42.94
2019-08-30,39.14
2019-08-31,33.82
2019-09-01,29.53
2019-09-02,38.48
2019-09-03,36.83
2019-09-04,32.15
2019-09-05,30.71
2019-09-06,34.32
2019-09-07,33.62
2019-09-08,34.62
2019-09-09,40.82
2019-09-10,36.94
2019-09-11,34.64
2019-09-12,38.75
2019-09-13,37.06
2019-09-14,36.23
2019-09-15,27.29
2019-09-16,43.94
2019-09-17,40.3
2019-09-18,43.24
2019-09-19,44.34
2019-09-20,44.16
2019-09-21,35.22
2019-09-22,31.17
2019-09-23,45.38
2019-09-24,44.38
2019-09-25,45.51
2019-09-26,42.7
2019-09-27,40.78
2019-09-28,34.21
2019-09-29,25.29
2019-09-30,40.48
2019-10-01,42.08
2019-10-02,44.37
2019-10-03,41.97
2019-10-04,43.59
2019-10-05,37.77
2019-10-06,33.59
2019-10-07,46.7
2019-10-08,42.49
2019-10-09,40.48
2019-10-10,37.99
2019-10-11,33.56
2019-10-12,29.91
2019-10-13,26.78
2019-10-14,42.07
2019-10-15,44.04
2019-10-16,40.93
2019-10-17,44.82
2019-10-18,39.44
2019-10-19,35.12
2019-10-20,34.51
2019-10-21,45.51
2019-10-22,46.74
2019-10-23,42.92
2019-10-24,38.1
2019-10-25,36.6
2019-10-26,28.17
2019-10-27,28.85
2019-10-28,46.43
2019-10-29,50.16
2019-10-30,48.86
2019-10-31,44.83
2019-11-01,31.33
2019-11-02,29.83
2019-11-03,28.14
2019-11-04,38.75
2019-11-05,43.05
2019-11-06,49.71
2019-11-07,44.67
2019-11-08,47.58
2019-11-09,42.37
2019-11-10,41.87
2019-11-11,45.02
2019-11-12,47.85
2019-11-13,52.84
2019-11-14,51.72
2019-11-15,52.02
2019-11-16,47.9
2019-11-17,44.82
2019-11-18,53.54
2019-11-19,58.13
2019-11-20,60.09
2019-11-21,54.1
2019-11-22,48.91
2019-11-23,46.23
2019-11-24,38.78
2019-11-25,49.08
2019-11-26,48.78
2019-11-27,44.76
2019-11-28,43.26
2019-11-29,48.52
2019-11-30,44.81
2019-12-01,45.0
2019-12-02,52.04
2019-12-03,53.74
2019-12-04,55.04
2019-12-05,55.85
2019-12-06,49.64
2019-12-07,45.94
2019-12-08,42.18
2019-12-09,46.06
2019-12-10,48.05
2019-12-11,46.16
2019-12-12,48.63
2019-12-13,45.03
2019-12-14,43.13
2019-12-15,39.0
2019-12-16,44.52
2019-12-17,44.97
2019-12-18,44.93
2019-12-19,41.1
2019-12-20,37.93
2019-12-21,31.4
2019-12-22,24.25
2019-12-23,28.81
2019-12-24,25.52
2019-12-25,20.73
2019-12-26,29.69
2019-12-27,39.68
2019-12-28,34.13
2019-12-29,29.56
2019-12-30,36.24
2019-12-31,37.2
2020-01-01,31.74
2020-01-02,39.26
2020-01-03,40.13
2020-01-04,35.47
2020-01-05,37.64
2020-01-06,41.55
2020-01-07,46.47
2020-01-08,45.91
2020-01-09,44.5
2020-01-10,44.16
2020-01-11,42.23
2020-01-12,38.57
2020-01-13,43.86
2020-01-14,43.47
2020-01-15,42.91
2020-01-16,43.68
2020-01-17,42.99
2020-01-18,41.03
2020-01-19,40.71
2020-01-20,45.88
2020-01-21,47.08
2020-01-22,48.92
2020-01-23,51.38
2020-01-24,50.23
2020-01-25,42.99
2020-01-26,39.84
2020-01-27,43.56
2020-01-28,41.14
2020-01-29,40.52
2020-01-30,41.92
2020-01-31,39.52
2020-02-01,38.38
2020-02-02,33.3
2020-02-03,35.58
2020-02-04,34.72
2020-02-05,37.6
2020-02-06,38.95
2020-02-07,39.52
2020-02-08,35.3
2020-02-09,32.1
2020-02-10,32.39
2020-02-11,33.42
2020-02-12,34.53
2020-02-13,35.32
2020-02-14,36.27
2020-02-15,31.13
2020-02-16,29.67
2020-02-17,34.17
2020-02-18,33.43
2020-02-19,35.58
2020-02-20,34.98
2020-02-21,33.77
2020-02-22,29.51
2020-02-23,25.06
2020-02-24,33.08
2020-02-25,34.06
2020-02-26,34.73
2020-02-27,37.13
2020-02-28,34.48
2020-02-29,31.23
2020-03-01,23.81
2020-03-02,35.48
2020-03-03,36.67
2020-03-04,39.5
2020-03-05,36.86
2020-03-06,32.98
2020-03-07,30.32
2020-03-08,23.48
2020-03-09,35.48
2020-03-10,32.31
2020-03-11,32.81
2020-03-12,31.59
2020-03-13,32.52
2020-03-14,30.17
2020-03-15,13.08
2020-03-16,32.87
2020-03-17,29.75
2020-03-18,25.67
2020-03-19,29.01
2020-03-20,23.35
2020-03-21,15.58
2020-03-22,9.17
2020-03-23,19.95
2020-03-24,19.82
2020-03-25,21.94
2020-03-26,22.27
2020-03-27,22.97
2020-03-28,13.02
2020-03-29,8.26
2020-03-30,22.52
2020-03-31,26.86
2020-04-01,22.37
2020-04-02,21.43
2020-04-03,22.7
2020-04-04,19.55
2020-04-05,4.68
2020-04-06,17.48
2020-04-07,21.67
2020-04-08,22.9
2020-04-09,22.53
2020-04-10,18.89
2020-04-11,16.13
2020-04-12,9.82
2020-04-13,-6.99
2020-04-14,19.7
2020-04-15,19.13
2020-04-16,22.3
2020-04-17,22.93
2020-04-18,18.94
2020-04-19,6.83
2020-04-20,11.25
2020-04-21,11.01
2020-04-22,12.89
2020-04-23,20.01
2020-04-24,16.85
2020-04-25,15.98
2020-04-26,15.99
2020-04-27,23.36
2020-04-28,25.18
2020-04-29,22.43
2020-04-30,17.51
2020-05-01,8.07
2020-05-02,12.39
2020-05-03,13.73
2020-05-04,22.72
2020-05-05,22.3
2020-05-06,20.94
2020-05-07,22.53
2020-05-08,22.74
2020-05-09,20.12
2020-05-10,11.69
2020-05-11,14.54
2020-05-12,21.64
2020-05-13,25.16
2020-05-14,23.35
2020-05-15,21.68
2020-05-16,15.33
2020-05-17,8.66
2020-05-18,20.1
2020-05-19,21.72
2020-05-20,23.13
2020-05-21,17.17
2020-05-22,18.14
2020-05-23,7.88
2020-05-24,-12.25
2020-05-25,16.71
2020-05-26,21.99
2020-05-27,21.03
2020-05-28,19.76
2020-05-29,22.09
2020-05-30,13.01
2020-05-31,4.7
2020-06-01,6.64
2020-06-02,19.7
2020-06-03,23.7
2020-06-04,24.44
2020-06-05,23.12
2020-06-06,10.94
2020-06-07,14.26
2020-06-08,31.03
2020-06-09,31.68
2020-06-10,29.91
2020-06-11,25.69
2020-06-12,22.52
2020-06-13,20.1
2020-06-14,17.72
2020-06-15,29.76
2020-06-16,34.59
2020-06-17,32.01
2020-06-18,30.78
2020-06-19,29.78
2020-06-20,22.08
2020-06-21,19.88
2020-06-22,29.26
2020-06-23,32.75
2020-06-24,34.42
2020-06-25,34.97
2020-06-26,34.78
2020-06-27,27.43
2020-06-28,18.6
2020-06-29,28.86
2020-06-30,29.97
2020-07-01,35.21
2020-07-02,37.04
2020-07-03,34.82
2020-07-04,20.16
2020-07-05,8.13
2020-07-06,28.13
2020-07-07,34.67
2020-07-08,39.21
2020-07-09,41.41
2020-07-10,37.05
2020-07-11,29.52
2020-07-12,25.76
2020-07-13,35.84
2020-07-14,35.64
2020-07-15,38.95
2020-07-16,40.86
2020-07-17,38.73
2020-07-18,29.54
2020-07-19,26.06
2020-07-20,34.89
2020-07-21,36.02
2020-07-22,36.22
2020-07-23,36.33
2020-07-24,34.52
2020-07-25,28.6
2020-07-26,18.84
2020-07-27,32.65
2020-07-28,32.98
2020-07-29,34.49
2020-07-30,36.81
2020-07-31,38.27
2020-08-01,32.33
2020-08-02,29.05
2020-08-03,36.66
2020-08-04,35.65
2020-08-05,33.07
2020-08-06,35.01
2020-08-07,35.16
2020-08-08,32.38
2020-08-09,28.94
2020-08-10,37.13
2020-08-11,36.53
2020-08-12,36.47
2020-08-13,38.61
2020-08-14,38.39
2020-08-15,30.78
2020-08-16,28.05
2020-08-17,37.8
2020-08-18,39.91
2020-08-19,38.62
2020-08-20,35.73
2020-08-21,33.25
2020-08-22,26.37
2020-08-23,23.56
2020-08-24,38.84
2020-08-25,37.77
2020-08-26,33.18
2020-08-27,48.88
2020-08-28,42.93
2020-08-29,37.21
2020-08-30,33.48
2020-08-31,49.65
2020-09-01,52.85
2020-09-02,49.4
2020-09-03,42.52
2020-09-04,41.84
2020-09-05,35.62
2020-09-06,35.67
2020-09-07,45.81
2020-09-08,43.88
2020-09-09,43.69
2020-09-10,50.27
2020-09-11,45.93
2020-09-12,38.86
2020-09-13,35.57
2020-09-14,52.75
2020-09-15,61.37
2020-09-16,51.53
2020-09-17,51.51
2020-09-18,47.5
2020-09-19,40.11
2020-09-20,38.19
2020-09-21,57.61
2020-09-22,55.42
2020-09-23,48.87
2020-09-24,43.65
2020-09-25,42.39
2020-09-26,34.29
2020-09-27,33.02
2020-09-28,52.61
2020-09-29,53.94
2020-09-30,50.03
2020-10-01,45.17
2020-10-02,41.96
2020-10-03,27.95
2020-10-04,15.54
2020-10-05,35.1
2020-10-06,34.43
2020-10-07,38.2
2020-10-08,34.11
2020-10-09,42.97
2020-10-10,32.85
2020-10-11,30.28
2020-10-12,49.58
2020-10-13,48.24
2020-10-14,41.32
2020-10-15,44.82
2020-10-16,47.81
2020-10-17,42.23
2020-10-18,37.91
2020-10-19,45.63
2020-10-20,41.7
2020-10-21,42.42
2020-10-22,45.48
2020-10-23,46.9
2020-10-24,29.48
2020-10-25,24.12
2020-10-26,40.9
2020-10-27,38.89
2020-10-28,36.34
2020-10-29,35.71
2020-10-30,35.41
2020-10-31,31.03
2020-11-01,18.39
2020-11-02,26.48
2020-11-03,38.0
2020-11-04,41.16
2020-11-05,41.48
2020-11-06,41.13
2020-11-07,35.25
2020-11-08,33.03
2020-11-09,44.12
2020-11-10,48.03
2020-11-11,44.54
2020-11-12,40.44
2020-11-13,41.63
2020-11-14,34.5
2020-11-15,20.18
2020-11-16,36.26
2020-11-17,41.62
2020-11-18,40.89
2020-11-19,40.09
2020-11-20,45.66
2020-11-21,39.64
2020-11-22,36.52
2020-11-23,47.66
2020-11-24,47.62
2020-11-25,48.27
2020-11-26,54.88
2020-11-27,63.2
2020-11-28,46.82
2020-11-29,47.53
2020-11-30,59.73
2020-12-01,58.25
2020-12-02,68.57
2020-12-03,55.86
2020-12-04,52.71
2020-12-05,49.89
2020-12-06,48.13
2020-12-07,56.5
2020-12-08,67.95
2020-12-09,81.42
2020-12-10,74.53
2020-12-11,54.08
2020-12-12,50.06
2020-12-13,44.73
2020-12-14,49.96
2020-12-15,55.11
2020-12-16,56.16
2020-12-17,56.66
2020-12-18,54.97
2020-12-19,49.49
2020-12-20,44.69
2020-12-21,49.9
2020-12-22,50.0
2020-12-23,47.7
2020-12-24,35.14
2020-12-25,32.33
2020-12-26,31.96
2020-12-27,23.33
2020-12-28,44.07
2020-12-29,48.35
2020-12-30,49.75
2020-12-31,50.05
2021-01-01,48.15
2021-01-02,55.17
2021-01-03,48.94
2021-01-04,60.38
2021-01-05,58.87
2021-01-06,57.7
2021-01-07,70.33
2021-01-08,78.19
2021-01-09,61.31
2021-01-10,57.55
2021-01-11,72.35
2021-01-12,66.95
2021-01-13,68.2
2021-01-14,74.88
2021-01-15,79.88
2021-01-16,57.36
2021-01-17,57.49
2021-01-18,66.29
2021-01-19,63.74
2021-01-20,56.82
2021-01-21,56.21
2021-01-22,56.27
2021-01-23,53.0
2021-01-24,50.7
2021-01-25,65.33
2021-01-26,66.2
2021-01-27,62.94
2021-01-28,56.25
2021-01-29,52.62
2021-01-30,48.82
2021-01-31,46.0
2021-02-01,58.15
2021-02-02,57.87
2021-02-03,53.88
2021-02-04,53.02
2021-02-05,52.99
2021-02-06,48.55
2021-02-07,42.23
2021-02-08,54.03
2021-02-09,64.43
2021-02-10,67.46
2021-02-11,78.25
2021-02-12,68.39
2021-02-13,55.76
2021-02-14,48.67
2021-02-15,56.75
2021-02-16,59.15
2021-02-17,55.85
2021-02-18,53.52
2021-02-19,51.66
2021-02-20,44.26
2021-02-21,34.56
2021-02-22,51.12
2021-02-23,52.85
2021-02-24,50.85
2021-02-25,51.62
2021-02-26,51.94
2021-02-27,47.84
2021-02-28,42.87
2021-03-01,54.27
2021-03-02,55.66
2021-03-03,55.67
2021-03-04,53.64
2021-03-05,54.09
2021-03-06,49.98
2021-03-07,47.11
2021-03-08,60.59
2021-03-09,61.84
2021-03-10,54.5
2021-03-11,53.56
2021-03-12,55.03
2021-03-13,50.86
2021-03-14,34.03
2021-03-15,54.92
2021-03-16,61.88
2021-03-17,62.84
2021-03-18,64.13
2021-03-19,64.3
2021-03-20,57.3
2021-03-21,49.77
2021-03-22,61.27
2021-03-23,63.34
2021-03-24,62.2
2021-03-25,62.91
2021-03-26,62.35
2021-03-27,55.48
2021-03-28,40.42
2021-03-29,59.18
2021-03-30,58.7
2021-03-31,59.61
2021-04-01,54.29
2021-04-02,48.41
2021-04-03,40.55
2021-04-04,28.02
2021-04-05,14.79
2021-04-06,59.37
2021-04-07,68.58
2021-04-08,73.61
2021-04-09,68.55
2021-04-10,61.57
2021-04-11,55.44
2021-04-12,75.19
2021-04-13,81.7
2021-04-14,80.85
2021-04-15,82.47
2021-04-16,73.67
2021-04-17,63.81
2021-04-18,63.15
2021-04-19,82.2
2021-04-20,82.36
2021-04-21,75.34
2021-04-22,74.27
2021-04-23,67.46
2021-04-24,53.57
2021-04-25,40.36
2021-04-26,65.21
2021-04-27,68.94
2021-04-28,66.04
2021-04-29,68.23
2021-04-30,72.16
2021-05-01,58.9
2021-05-02,47.86
2021-05-03,60.66
2021-05-04,47.93
2021-05-05,61.14
2021-05-06,72.58
2021-05-07,69.91
2021-05-08,49.37
2021-05-09,4.17
2021-05-10,59.47
2021-05-11,70.39
2021-05-12,68.17
2021-05-13,56.41
2021-05-14,67.41
2021-05-15,61.6
2021-05-16,42.13
2021-05-17,68.18
2021-05-18,74.08
2021-05-19,74.86
2021-05-20,70.01
2021-05-21,43.95
2021-05-22,23.9
2021-05-23,26.19
2021-05-24,55.83
2021-05-25,62.77
2021-05-26,69.97
2021-05-27,75.13
2021-05-28,76.07
2021-05-29,59.79
2021-05-30,43.32
2021-05-31,69.49
2021-06-01,68.47
2021-06-02,65.73
2021-06-03,65.46
2021-06-04,71.85
2021-06-05,60.0
2021-06-06,53.84
2021-06-07,76.03
2021-06-08,77.04
2021-06-09,76.36
2021-06-10,77.11
2021-06-11,74.64
2021-06-12,48.51
2021-06-13,29.93
2021-06-14,75.94
2021-06-15,83.04
2021-06-16,83.06
2021-06-17,81.55
2021-06-18,82.04
2021-06-19,71.98
2021-06-20,53.72
2021-06-21,78.65
2021-06-22,81.99
2021-06-23,89.02
2021-06-24,90.18
2021-06-25,86.24
2021-06-26,75.22
2021-06-27,65.58
2021-06-28,84.82
2021-06-29,91.24
2021-06-30,89.05
2021-07-01,89.32
2021-07-02,96.44
2021-07-03,83.79
2021-07-04,81.35
2021-07-05,93.1
2021-07-06,85.5
2021-07-07,98.19
2021-07-08,95.81
2021-07-09,88.42
2021-07-10,79.09
2021-07-11,77.6
2021-07-12,91.62
2021-07-13,91.88
2021-07-14,84.58
2021-07-15,87.37
2021-07-16,84.3
2021-07-17,63.53
2021-07-18,47.04
2021-07-19,86.78
2021-07-20,91.35
2021-07-21,92.72
2021-07-22,89.25
2021-07-23,85.52
2021-07-24,74.25
2021-07-25,63.27
2021-07-26,88.11
2021-07-27,83.68
2021-07-28,75.98
2021-07-29,61.27
2021-07-30,63.87
2021-07-31,32.89
2021-08-01,60.34
2021-08-02,75.36
2021-08-03,89.65
2021-08-04,92.42
2021-08-05,86.07
2021-08-06,73.31
2021-08-07,60.36
2021-08-08,7.09
2021-08-09,70.39
2021-08-10,89.58
2021-08-11,98.77
2021-08-12,101.01
2021-08-13,92.78
2021-08-14,67.84
2021-08-15,57.22
2021-08-16,66.55
2021-08-17,64.88
2021-08-18,80.92
2021-08-19,95.22
2021-08-20,100.27
2021-08-21,87.95
2021-08-22,76.7
2021-08-23,97.17
2021-08-24,98.28
2021-08-25,90.87
2021-08-26,94.83
2021-08-27,96.29
2021-08-28,87.07
2021-08-29,86.61
2021-08-30,102.63
2021-08-31,114.03
2021-09-01,115.67
2021-09-02,118.31
2021-09-03,110.78
2021-09-04,106.14
2021-09-05,103.3
2021-09-06,125.95
2021-09-07,125.46
2021-09-08,126.18
2021-09-09,133.11
2021-09-10,138.46
2021-09-11,124.41
2021-09-12,112.59
2021-09-13,141.98
2021-09-14,149.9
2021-09-15,164.08
2021-09-16,171.24
2021-09-17,162.62
2021-09-18,142.87
2021-09-19,121.03
2021-09-20,152.43
2021-09-21,152.56
2021-09-22,148.82
2021-09-23,135.94
2021-09-24,143.59
2021-09-25,144.27
2021-09-26,128.48
2021-09-27,150.73
2021-09-28,166.15
2021-09-29,161.97
2021-09-30,167.36
2021-10-01,171.13
2021-10-02,139.51
2021-10-03,112.03
2021-10-04,167.43
2021-10-05,160.53
2021-10-06,197.64
2021-10-07,289.11
2021-10-08,207.9
2021-10-09,174.26
2021-10-10,154.7
2021-10-11,197.17
2021-10-12,207.87
2021-10-13,204.73
2021-10-14,204.94
2021-10-15,212.09
2021-10-16,187.41
2021-10-17,174.12
2021-10-18,221.82
2021-10-19,226.33
2021-10-20,223.31
2021-10-21,220.77
2021-10-22,228.82
2021-10-23,216.46
2021-10-24,184.51
2021-10-25,223.69
2021-10-26,228.32
2021-10-27,228.11
2021-10-28,218.21
2021-10-29,207.27
2021-10-30,188.63
2021-10-31,169.19
2021-11-01,176.91
2021-11-02,202.92
2021-11-03,210.18
2021-11-04,194.07
2021-11-05,200.23
2021-11-06,185.73
2021-11-07,173.62
2021-11-08,207.64
2021-11-09,214.16
2021-11-10,215.61
2021-11-11,191.58
2021-11-12,192.55
2021-11-13,191.96
2021-11-14,178.89
2021-11-15,218.15
2021-11-16,232.11
2021-11-17,237.24
2021-11-18,252.11
2021-11-19,242.16
2021-11-20,230.02
2021-11-21,216.11
2021-11-22,253.83
2021-11-23,274.39
2021-11-24,309.39
2021-11-25,297.44
2021-11-26,276.04
2021-11-27,234.61
2021-11-28,219.4
2021-11-29,302.14
2021-11-30,278.44
2021-12-01,268.0
2021-12-02,298.09
2021-12-03,298.24
